customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Contract_One year,Contract_Two year
8100-HZZLJ,No,Female,0,No,Yes,43,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Yes,Electronic check,63.95,2737.05,False,False
8100-PNJMH,No,Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),88.85,6132.7,False,True
8104-OSKWT,No,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,Electronic check,79.8,1001.2,False,False
8106-GWQOK,No,Male,0,Yes,No,38,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),60.0,2193.2,False,True
8107-KNCIM,No,Male,1,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,75.1,1013.35,False,False
8107-RZLNV,No,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),106.3,7565.35,False,True
8108-UXRQN,No,Female,0,Yes,Yes,11,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,No,Electronic check,50.55,565.35,False,False
8109-YUOHE,No,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,No,Mailed check,56.1,946.95,True,False
8111-BKVDS,No,Female,0,No,No,10,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,No,Bank transfer (automatic),40.7,449.3,False,False
8111-RKSPX,Yes,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Bank transfer (automatic),72.2,305.55,False,False
8111-SLLHI,Yes,Male,1,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,105.65,4284.8,False,False
8118-LSUEL,Yes,Male,1,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,106.4,2483.5,False,False
8118-TJAFG,No,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Electronic check,101.5,906.85,False,False
8120-JDCAM,No,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Mailed check,69.55,284.9,False,False
8123-QBNAZ,No,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),104.5,3684.95,False,False
8124-NZVGJ,No,Female,0,No,No,6,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Yes,Mailed check,49.25,255.6,True,False
8125-QPFJD,No,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),84.9,6065.3,False,True
8128-YVJRG,Yes,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,Mailed check,79.65,604.7,False,False
8129-GMVGI,No,Female,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.05,1090.1,False,True
8132-YPVBX,No,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Yes,Mailed check,85.95,514.6,False,False
8133-ANHHJ,No,Female,1,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No,Bank transfer (automatic),103.0,5166.2,True,False
8138-EALND,No,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.75,311.6,False,False
8143-ETQTI,No,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.65,451.55,False,True
8144-DGHXP,No,Female,0,No,No,54,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Electronic check,80.6,4299.95,False,True
8146-QQKZH,No,Female,0,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),81.85,5924.4,False,True
8148-BPLZQ,No,Male,0,No,No,34,Yes,No,DSL,No,Yes,No,No,No,No,Yes,Electronic check,49.8,1734.2,False,False
8148-NLEGT,No,Female,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,22.95,1014.25,False,True
8148-WOCMK,No,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.6,125.0,False,True
8149-AIQCG,No,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Credit card (automatic),73.15,2730.85,False,False
8149-RSOUN,Yes,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,93.85,93.85,False,False
8150-QUDFX,No,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.85,51.6,False,False
8152-UOBNY,No,Female,1,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Electronic check,106.8,5347.95,True,False
8152-VETUR,No,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),97.7,6869.7,False,True
8155-IBNHG,Yes,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Credit card (automatic),75.4,1747.85,False,False
8158-WPEZG,No,Male,0,No,No,11,No,No phone service,DSL,No,Yes,No,Yes,No,No,Yes,Electronic check,35.65,425.1,False,False
8160-HOWOX,No,Female,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Yes,Electronic check,66.85,458.1,False,False
8161-QYMTT,No,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,94.1,701.3,False,False
8164-OCKUJ,No,Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.6,1286.0,False,True
8165-CBKXO,No,Male,0,Yes,Yes,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),56.75,3708.4,False,True
8165-ZJRNM,No,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),23.75,1679.25,False,True
8166-ORCHU,No,Male,1,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes,Electronic check,93.55,3055.5,True,False
8166-ZZTFS,Yes,Female,1,Yes,No,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),80.55,5265.1,False,True
8167-GJLRN,No,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,No,Electronic check,30.4,82.15,False,False
8168-UQWWF,Yes,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),97.85,1105.4,False,False
8169-SAEJD,No,Male,1,Yes,No,69,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,No,Credit card (automatic),56.55,3952.65,False,True
8173-RXAYP,No,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.7,452.55,False,True
8174-LNWMW,No,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.9,689.35,False,True
8174-TBVCF,No,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),94.8,6859.05,False,True
8178-EYZUO,Yes,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Electronic check,93.7,4154.8,False,False
8180-AKMJV,No,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Yes,Credit card (automatic),44.55,44.55,False,False
8181-YHCMF,No,Female,0,Yes,Yes,68,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),60.3,4109.0,False,True
8182-BJDSI,Yes,Female,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Yes,Electronic check,89.95,2625.55,False,False
8182-PNAGI,Yes,Male,0,No,No,12,Yes,No,DSL,No,No,No,Yes,No,No,No,Bank transfer (automatic),50.25,593.75,False,False
8183-ONMXC,Yes,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,Electronic check,80.75,159.45,False,False
8184-WMOFI,No,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,No,Credit card (automatic),71.4,4487.3,True,False
8185-UPYBR,Yes,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,75.5,438.0,False,False
8189-DUKMV,No,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.5,79.05,True,False
8189-HBVRW,No,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No,Electronic check,90.8,4921.2,False,False
8189-XRIKE,No,Female,1,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,No,Electronic check,90.95,2897.95,False,False
8190-ZTQFB,No,Male,0,No,No,41,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Yes,Electronic check,51.35,2075.1,True,False
8191-XWSZG,No,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.65,1022.95,True,False
8194-PEEBY,No,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.9,533.5,True,False
8197-BFWVU,No,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),93.25,6688.95,False,True
8198-RKSZG,No,Female,0,Yes,Yes,14,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,No,Credit card (automatic),80.45,1137.05,False,False
8199-ZLLSA,Yes,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),118.35,7804.15,True,False
8200-KLNYW,No,Female,0,Yes,No,21,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Mailed check,80.9,1714.95,True,False
8200-LGKSR,No,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Electronic check,83.2,6126.1,False,True
8201-AAXCB,No,Male,0,Yes,Yes,25,Yes,Yes,DSL,No,No,No,No,Yes,No,No,Electronic check,60.35,1404.65,False,False
8203-XJZRC,No,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.25,20.25,False,False
8204-TIFGJ,No,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),20.3,470.6,False,False
8204-YJCLA,No,Male,1,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),64.8,4732.35,False,True
8205-MQUGY,No,Male,0,Yes,Yes,12,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Electronic check,49.2,571.15,False,False
8205-OTCHB,Yes,Male,0,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Yes,Bank transfer (automatic),43.75,903.6,True,False
8205-VSLRB,No,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,No,Credit card (automatic),77.3,5498.2,False,True
8207-DMRVL,No,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),114.55,8306.05,False,True
8207-VVMYB,No,Female,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),26.0,2006.95,False,True
8208-EUMTE,No,Male,0,No,No,16,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Mailed check,54.85,916.15,False,True
8212-CRQXP,No,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Credit card (automatic),80.0,1706.45,False,False
8212-DJRCH,No,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Yes,Mailed check,90.35,434.5,False,False
8213-TAZPM,No,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),108.75,7493.05,True,False
8215-NGSPE,No,Female,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.0,833.55,False,True
8216-AZUUZ,No,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,100.4,4303.65,False,True
8217-QYOHV,No,Male,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,Mailed check,55.75,266.95,False,False
8218-FFJDS,No,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),86.4,6058.95,False,True
8219-VYBVI,No,Male,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,25.0,1004.35,False,True
8220-OCUFY,No,Female,0,No,No,21,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Yes,Electronic check,60.25,1258.35,True,False
8221-EQDGL,No,Male,0,Yes,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,No,Mailed check,61.0,2130.45,False,False
8221-HVAYI,No,Male,0,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Credit card (automatic),69.15,2490.15,False,True
8224-DWCKX,No,Male,1,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Credit card (automatic),73.3,828.05,False,False
8224-IVVPA,No,Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,Mailed check,56.7,1652.95,False,False
8224-KDLKN,No,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),25.0,1738.9,False,True
8224-UAXBZ,No,Female,0,Yes,No,58,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Yes,Electronic check,45.35,2540.1,True,False
8225-BTJAU,Yes,Male,1,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,79.25,793.55,False,False
8226-BXGES,No,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No,Bank transfer (automatic),89.45,5692.65,True,False
8229-BUJHX,No,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.5,1500.95,False,True
8229-MYEJZ,No,Female,0,No,No,10,Yes,No,DSL,No,Yes,No,No,No,No,No,Electronic check,51.2,498.25,False,False
8229-TNIQA,Yes,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Yes,Mailed check,45.3,196.95,False,False
8231-BSWXX,No,Male,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Credit card (automatic),79.05,5552.5,True,False
8232-CTLKO,No,Female,0,Yes,Yes,66,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,Electronic check,59.75,3996.8,False,True
8232-UTFOZ,No,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.95,1399.35,False,True
8234-GSZYK,No,Male,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),26.45,1110.05,False,True
8237-ULIXL,No,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),24.85,1871.85,False,True
8241-JUIQO,No,Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.45,1336.35,True,False
8242-JSVBO,No,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Yes,Bank transfer (automatic),44.65,322.5,False,False
8242-PDSGJ,No,Male,0,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Yes,Credit card (automatic),39.15,2692.75,False,True
8242-SOQUO,No,Female,1,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Yes,Electronic check,84.7,392.5,False,False
8245-UMPYT,Yes,Female,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,96.4,1581.2,False,False
8246-SHFGA,No,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),21.1,385.55,False,False
8249-THVEC,No,Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.4,997.75,True,False
8250-ZNGGW,No,Female,1,No,No,5,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,Credit card (automatic),59.9,287.85,False,False
8257-RZAHR,Yes,Female,0,Yes,No,14,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Yes,Bank transfer (automatic),64.7,941.0,False,False
8258-GSTJK,Yes,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,77.0,237.75,False,False
8259-DZLIZ,No,Female,0,Yes,Yes,64,Yes,Yes,DSL,No,Yes,No,No,No,No,Yes,Bank transfer (automatic),53.85,3399.85,True,False
8259-NFJTV,No,Female,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,No,Mailed check,34.65,246.6,False,False
8260-NGFNY,Yes,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,No,Mailed check,25.2,25.2,False,False
8261-GWDBQ,No,Female,1,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),116.05,6925.9,False,True
8262-COGGB,No,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.45,20.45,False,False
8263-JQAIK,Yes,Male,1,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Yes,Mailed check,24.45,47.5,False,False
8263-OKETD,No,Female,0,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,Credit card (automatic),68.9,1370.35,False,False
8263-QMNTJ,No,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,115.55,8425.3,False,True
8265-HKSOW,No,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No,Credit card (automatic),107.45,7658.3,False,True
8266-VBFQL,No,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Electronic check,90.4,356.65,False,False
8267-KFGYD,No,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,21.05,21.05,False,False
8267-ZNYVZ,Yes,Female,0,Yes,No,33,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic check,103.75,3361.05,True,False
8268-YDIXR,No,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Electronic check,93.15,5253.95,True,False
8270-RKSAP,No,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,70.5,597.9,False,False
8272-ONJLV,No,Male,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,No,Electronic check,95.7,1184.0,True,False
8276-MQBYC,Yes,Male,1,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,97.8,4913.3,False,False
8277-RVRSV,No,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),24.15,800.3,True,False
8280-MQRQN,Yes,Female,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Yes,Mailed check,50.45,50.45,False,False
8285-ABVLB,No,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.85,1328.35,False,True
8286-AFUYI,No,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,No,Electronic check,47.95,47.95,False,False
8290-YWKHZ,Yes,Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,93.2,2931.0,False,False
8292-FRFZQ,No,Female,0,No,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),41.15,1700.9,True,False
8292-ITGYJ,No,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),24.65,1138.8,False,True
8292-TYSPY,Yes,Male,0,No,No,19,Yes,No,DSL,No,No,Yes,Yes,No,No,Yes,Credit card (automatic),55.0,1046.5,False,False
8294-UIMBA,No,Female,0,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),94.4,2638.1,True,False
8295-FHIVV,No,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.4,168.65,False,False
8295-KMENE,No,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Mailed check,76.45,4519.5,False,True
8305-VHZBZ,Yes,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.2,20.2,False,False
8309-IEYJD,No,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Mailed check,70.6,70.6,False,False
8309-PPCED,No,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),110.45,7982.5,False,True
8311-UEUAB,No,Female,0,Yes,Yes,67,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Electronic check,75.5,5229.45,False,True
8313-AFGBW,No,Male,0,Yes,No,47,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,No,Electronic check,73.6,3522.65,False,True
8313-KTIHG,No,Male,0,No,No,4,Yes,No,DSL,No,No,No,Yes,Yes,No,Yes,Electronic check,61.3,249.4,False,False
8313-NDOIA,No,Female,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,104.15,2494.65,False,False
8314-DPQHL,No,Male,0,No,No,9,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,No,Mailed check,50.8,463.6,True,False
8314-HTWVE,No,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.85,144.15,False,True
8316-BBQAY,No,Female,0,No,No,65,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Credit card (automatic),59.95,3921.1,False,True
8317-BVKSO,No,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,20.05,299.3,False,False
8318-LCNBW,No,Male,0,Yes,No,35,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,No,Credit card (automatic),53.15,1930.9,True,False
8319-QBEHW,No,Male,0,No,Yes,26,No,No phone service,DSL,No,Yes,No,No,Yes,No,Yes,Bank transfer (automatic),39.95,1023.75,True,False
8325-QRPZR,No,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,Electronic check,75.15,525.0,False,False
8327-LZKAS,Yes,Female,1,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,107.55,4533.9,True,False
8327-WKMIE,No,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.15,785.75,True,False
8328-SKJNO,No,Male,0,No,Yes,23,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),40.65,947.4,True,False
8329-GWVPJ,No,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Bank transfer (automatic),69.75,3557.7,False,False
8329-IBCTI,Yes,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.65,19.65,False,False
8329-UTMVM,No,Male,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),104.65,2964.0,True,False
8331-ZXFOE,No,Female,0,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Credit card (automatic),71.1,4299.2,True,False
8332-OSJDW,No,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,26.4,314.95,True,False
8336-TAVKX,No,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Bank transfer (automatic),78.45,5682.25,False,True
8337-MSSXB,Yes,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Yes,Electronic check,86.3,1180.95,False,False
8337-UPOAQ,Yes,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,Electronic check,89.8,914.3,False,False
8338-QIUNR,No,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Yes,Credit card (automatic),66.5,4811.6,False,True
8344-WFMFH,No,Male,0,No,Yes,9,Yes,No,DSL,No,Yes,No,No,No,No,Yes,Electronic check,50.1,484.05,False,False
8345-MVDYC,No,Female,0,No,No,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),81.65,3618.7,False,True
8347-GDTMP,No,Female,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.45,1225.65,False,True
8348-HFYIV,Yes,Male,0,No,No,2,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Yes,Electronic check,49.25,90.35,False,False
8348-JLBUG,No,Male,1,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,No,Credit card (automatic),80.3,5017.7,True,False
8350-NYMVI,No,Female,0,No,No,39,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,No,Bank transfer (automatic),41.1,1597.05,False,False
8356-WUAOJ,No,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Yes,Electronic check,45.0,45.0,False,False
8357-EQXFO,Yes,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,95.35,660.9,False,False
8361-LBRDI,No,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),24.35,1423.85,False,True
